FILE_SOURCE,SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,STORM_SPEED,STORM_DIR
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-14 18:00:00,NR,-11.1,91.1,NA,NA,NA,main,1360,1360,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,0
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-14 21:00:00,NR,-11.6,91.1,NA,NA,NA,main,1404,1404,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,180
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-15 00:00:00,NR,-12.1,91.1,NA,NA,NA,main,1448,1448,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,175
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-15 03:00:00,NR,-12.5,91.2,NA,NA,NA,main,1478,1478,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,170
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-15 06:00:00,NR,-13,91.3,NA,NA,NA,main,1517,1517,______O________,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,165
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-15 09:00:00,NR,-13.4,91.5,NA,NA,NA,main,1543,1543,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,160
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-15 12:00:00,NR,-13.9,91.7,NA,NA,NA,main,1579,1579,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,155
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-15 15:00:00,NR,-14.3,91.9,NA,NA,NA,main,1607,1607,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,150
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-15 18:00:00,NR,-14.7,92.1,NA,NA,NA,main,1636,1631,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,150
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-15 21:00:00,NR,-15,92.4,NA,NA,NA,main,1641,1641,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,145
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-16 00:00:00,NR,-15.4,92.6,NA,NA,NA,main,1660,1653,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,145
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-16 03:00:00,NR,-15.7,92.9,NA,NA,NA,main,1664,1664,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,145
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-16 06:00:00,NR,-16,93.1,NA,NA,NA,main,1673,1669,______O________,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,145
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-16 09:00:00,NR,-16.3,93.3,NA,NA,NA,main,1676,1667,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,145
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-16 12:00:00,NR,-16.5,93.5,NA,NA,NA,main,1673,1672,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,5,145
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-16 15:00:00,NR,-16.7,93.6,NA,NA,NA,main,1679,1671,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,145
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-16 18:00:00,NR,-16.8,93.7,NA,NA,NA,main,1678,1677,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,145
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-16 21:00:00,NR,-17,93.8,NA,NA,NA,main,1685,1677,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,145
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-17 00:00:00,NR,-17.1,93.9,NA,NA,NA,main,1684,1684,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,150
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-17 03:00:00,NR,-17.3,94,NA,NA,NA,main,1691,1684,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,150
ibtracs.SI.list.v04r01.csv,1871192S04095,1872,9,SI,WA,UNNAMED,1871-07-17 06:00:00,NR,-17.4,94.1,NA,NA,NA,main,1691,NA,______O________,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,145
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-01 06:00:00,NR,-4,100.3,NA,NA,NA,spur-split,169,169,______O________,NA,NA,NA,NA,NA,NA,NA,NA,-5,2,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-01 09:00:00,NR,-4,100.2,NA,NA,NA,spur-split,179,179,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,2,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-01 12:00:00,NR,-4,100.1,NA,NA,NA,spur-split,189,189,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,2,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-01 15:00:00,NR,-4,100,NA,NA,NA,spur-split,199,199,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-01 18:00:00,NR,-4.1,99.8,NA,NA,NA,spur-split,223,223,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-01 21:00:00,NR,-4.1,99.7,NA,NA,NA,spur-split,233,233,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-02 00:00:00,NR,-4.1,99.5,NA,NA,NA,spur-split,252,252,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-02 03:00:00,NR,-4.2,99.3,NA,NA,NA,spur-split,269,268,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,5,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-02 06:00:00,NR,-4.2,99,NA,NA,NA,spur-split,269,269,______O________,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-02 09:00:00,NR,-4.3,98.7,NA,NA,NA,spur-split,283,283,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-02 12:00:00,NR,-4.3,98.4,NA,NA,NA,spur-split,290,290,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-02 15:00:00,NR,-4.4,98,NA,NA,NA,spur-split,315,315,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-02 18:00:00,NR,-4.4,97.6,NA,NA,NA,spur-split,335,335,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-02 21:00:00,NR,-4.5,97.2,NA,NA,NA,spur-split,366,366,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-03 00:00:00,NR,-4.6,96.8,NA,NA,NA,spur-split,400,400,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,260
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-03 03:00:00,NR,-4.7,96.4,NA,NA,NA,spur-split,436,436,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-03 06:00:00,NR,-4.8,96,NA,NA,NA,spur-split,473,473,______O________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-03 09:00:00,NR,-4.9,95.6,NA,NA,NA,spur-split,512,512,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,255
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-03 12:00:00,NR,-5,95.3,NA,NA,NA,spur-split,544,544,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,255
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-03 15:00:00,NR,-5.1,94.9,NA,NA,NA,spur-split,585,585,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-03 18:00:00,NR,-5.2,94.6,NA,NA,NA,spur-split,618,618,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-03 21:00:00,NR,-5.3,94.2,NA,NA,NA,spur-split,659,659,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-04 00:00:00,NR,-5.4,93.8,NA,NA,NA,spur-split,702,702,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-04 03:00:00,NR,-5.6,93.4,NA,NA,NA,spur-split,751,751,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-04 06:00:00,NR,-5.7,93,NA,NA,NA,spur-split,793,793,______O________,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-04 09:00:00,NR,-5.9,92.5,NA,NA,NA,spur-split,852,852,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-04 12:00:00,NR,-6,92,NA,NA,NA,spur-split,905,905,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-04 15:00:00,NR,-6.2,91.5,NA,NA,NA,spur-split,963,963,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-04 18:00:00,NR,-6.4,91.1,NA,NA,NA,spur-split,1013,1013,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-04 21:00:00,NR,-6.5,90.6,NA,NA,NA,spur-split,1066,1066,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,WA,UNNAMED,1871-11-05 00:00:00,NR,-6.7,90.1,NA,NA,NA,spur-split,1125,1125,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-05 03:00:00,NR,-6.8,89.7,NA,NA,NA,spur-split,1169,1169,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-05 06:00:00,NR,-7,89.3,NA,NA,NA,spur-split,1219,1219,______O________,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,250
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-05 09:00:00,NR,-7.1,89,NA,NA,NA,spur-split,1253,1253,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,245
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-05 12:00:00,NR,-7.3,88.7,NA,NA,NA,spur-split,1293,1293,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,245
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-05 15:00:00,NR,-7.4,88.4,NA,NA,NA,spur-split,1327,1327,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,5,245
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-05 18:00:00,NR,-7.5,88.2,NA,NA,NA,spur-split,1352,1352,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,240
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-05 21:00:00,NR,-7.6,88.1,NA,NA,NA,spur-split,1367,1367,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,240
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-06 00:00:00,NR,-7.7,87.9,NA,NA,NA,spur-split,1392,1392,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,235
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-06 03:00:00,NR,-7.8,87.7,NA,NA,NA,spur-split,1417,1417,______P________,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,235
ibtracs.SI.list.v04r01.csv,1871305S04100,1872,25,SI,MM,UNNAMED,1871-11-06 06:00:00,NR,-7.9,87.6,NA,NA,NA,spur-split,1432,NA,______O________,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,235
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-10-31 18:00:00,NR,-4,100.4,NA,NA,NA,main,160,160,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,260
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-10-31 21:00:00,NR,-4.1,100.1,NA,NA,NA,main,194,194,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,260
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-01 00:00:00,NR,-4.1,99.8,NA,NA,NA,main,223,223,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,260
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-01 03:00:00,NR,-4.2,99.5,NA,NA,NA,main,258,258,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,260
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-01 06:00:00,NR,-4.2,99.1,NA,NA,NA,main,268,268,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,265
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-01 09:00:00,NR,-4.2,98.7,NA,NA,NA,main,272,272,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,265
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-01 12:00:00,NR,-4.3,98.3,NA,NA,NA,main,293,293,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,265
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-01 15:00:00,NR,-4.3,97.9,NA,NA,NA,main,310,310,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,260
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-01 18:00:00,NR,-4.4,97.5,NA,NA,NA,main,340,340,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,260
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-01 21:00:00,NR,-4.5,97.1,NA,NA,NA,main,372,372,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-02 00:00:00,NR,-4.6,96.8,NA,NA,NA,main,400,400,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-02 03:00:00,NR,-4.7,96.5,NA,NA,NA,main,429,429,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-02 06:00:00,NR,-4.8,96.1,NA,NA,NA,main,466,466,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-02 09:00:00,NR,-4.9,95.7,NA,NA,NA,main,504,504,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-02 12:00:00,NR,-5,95.3,NA,NA,NA,main,544,544,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-02 15:00:00,NR,-5.1,94.9,NA,NA,NA,main,585,585,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-02 18:00:00,NR,-5.2,94.5,NA,NA,NA,main,626,626,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-02 21:00:00,NR,-5.3,94.2,NA,NA,NA,main,659,659,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-03 00:00:00,NR,-5.4,93.8,NA,NA,NA,main,702,702,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-03 03:00:00,NR,-5.5,93.5,NA,NA,NA,main,735,735,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-03 06:00:00,NR,-5.6,93.1,NA,NA,NA,main,778,778,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-03 09:00:00,NR,-5.7,92.7,NA,NA,NA,main,821,821,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-03 12:00:00,NR,-5.9,92.2,NA,NA,NA,main,880,880,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,255
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-03 15:00:00,NR,-6,91.7,NA,NA,NA,main,933,933,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,250
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-03 18:00:00,NR,-6.2,91.2,NA,NA,NA,main,992,992,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,250
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-03 21:00:00,NR,-6.4,90.7,NA,NA,NA,main,1051,1051,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,245
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,WA,UNNAMED,1871-11-04 00:00:00,NR,-6.6,90.3,NA,NA,NA,main,1101,1101,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,245
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,MM,UNNAMED,1871-11-04 03:00:00,NR,-6.8,89.8,NA,NA,NA,main,1160,1160,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,245
ibtracs.SI.list.v04r01.csv,1871305S04460,1872,26,SI,MM,UNNAMED,1871-11-04 06:00:00,NR,-7,89.4,NA,NA,NA,main,1209,NA,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,245
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-04-30 18:00:00,NR,-6.4,95.3,NA,NA,NA,main,661,661,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,5,255
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-04-30 21:00:00,NR,-6.5,95.1,NA,NA,NA,main,683,683,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,5,255
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-01 00:00:00,NR,-6.5,94.8,NA,NA,NA,main,704,704,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,5,255
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-01 03:00:00,NR,-6.6,94.6,NA,NA,NA,main,727,727,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,255
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-01 06:00:00,NR,-6.7,94.3,NA,NA,NA,main,757,757,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,250
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-01 09:00:00,NR,-6.8,94,NA,NA,NA,main,788,788,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,250
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-01 12:00:00,NR,-6.9,93.7,NA,NA,NA,main,820,820,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,250
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-01 15:00:00,NR,-7,93.3,NA,NA,NA,main,859,859,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,245
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-01 18:00:00,NR,-7.2,93,NA,NA,NA,main,899,899,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,245
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-01 21:00:00,NR,-7.4,92.7,NA,NA,NA,main,938,938,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,240
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-02 00:00:00,NR,-7.6,92.3,NA,NA,NA,main,986,986,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,240
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-02 03:00:00,NR,-7.8,92,NA,NA,NA,main,1025,1025,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,235
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-02 06:00:00,NR,-8,91.7,NA,NA,NA,main,1065,1065,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,230
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-02 09:00:00,NR,-8.2,91.4,NA,NA,NA,main,1105,1105,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,225
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-02 12:00:00,NR,-8.5,91.2,NA,NA,NA,main,1143,1143,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,220
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-02 15:00:00,NR,-8.7,91,NA,NA,NA,main,1175,1175,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,215
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-02 18:00:00,NR,-9,90.8,NA,NA,NA,main,1213,1213,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,210
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-02 21:00:00,NR,-9.3,90.6,NA,NA,NA,main,1252,1252,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,210
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-03 00:00:00,NR,-9.6,90.5,NA,NA,NA,main,1283,1283,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,200
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-03 03:00:00,NR,-9.9,90.4,NA,NA,NA,main,1314,1314,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,195
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-03 06:00:00,NR,-10.2,90.3,NA,NA,NA,main,1345,1345,___________O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,195
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-03 09:00:00,NR,-10.5,90.2,NA,NA,NA,main,1377,1377,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,190
ibtracs.SI.list.v04r01.csv,1881121S06095,1881,11,SI,WA,UNNAMED,1881-05-03 12:00:00,NR,-10.8,90.2,NA,NA,NA,main,1401,1401,___________P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,185
